| Date                      |    Open |   Close |      Volume |   EMA_5 |   KNN_MA |   KnnEmaX |   WeeklyEMA |   WeeklyKNN |   WeeklyKnnEmaX |   TrendConfirmation | TradeOpen   |   WeeklyClose |
| 2021-06-11 00:00:00-04:00 | 54.21   | 54.61   | 3.41694e+07 | 53.3748 |  52.5515 |         1 |     53.5618 |     51.6425 |               1 |                   1 | False       |       54.61   |
| 2021-06-14 00:00:00-04:00 | 54.82   | 56.14   | 4.54116e+07 | 54.2965 |  53.2692 |         1 |     54.6506 |     53.3    |               1 |                   1 | False       |       55.195  |
| 2021-06-15 00:00:00-04:00 | 56.01   | 55.1    | 4.5054e+07  | 54.5643 |  53.6354 |         1 |     54.6506 |     53.3    |               1 |                   1 | False       |       55.195  |
| 2021-06-16 00:00:00-04:00 | 55.31   | 54.51   | 7.8889e+07  | 54.5462 |  53.8103 |         1 |     54.6506 |     53.3    |               1 |                   1 | False       |       55.195  |
| 2021-06-17 00:00:00-04:00 | 53.98   | 56.545  | 7.21618e+07 | 55.2125 |  54.3572 |         1 |     54.6506 |     53.3    |               1 |                   1 | False       |       55.195  |
| 2021-06-18 00:00:00-04:00 | 55.705  | 55.195  | 7.14472e+07 | 55.2067 |  54.5248 |         1 |     54.6506 |     53.3    |               1 |                   1 | False       |       55.195  |
| 2021-06-21 00:00:00-04:00 | 55.315  | 56.205  | 5.38542e+07 | 55.5394 |  54.8608 |         1 |     57.3869 |     54.9025 |               1 |                   1 | False       |       58.755  |
| 2021-06-22 00:00:00-04:00 | 56.155  | 57.775  | 5.17894e+07 | 56.2846 |  55.4437 |         1 |     57.3869 |     54.9025 |               1 |                   1 | False       |       58.755  |
| 2021-06-23 00:00:00-04:00 | 57.785  | 57.875  | 4.69984e+07 | 56.8147 |  55.9299 |         1 |     57.3869 |     54.9025 |               1 |                   1 | False       |       58.755  |
| 2021-06-24 00:00:00-04:00 | 58.87   | 58.94   | 4.68362e+07 | 57.5232 |  56.5319 |         1 |     57.3869 |     54.9025 |               1 |                   1 | False       |       58.755  |
| 2021-06-25 00:00:00-04:00 | 59.245  | 58.755  | 4.34966e+07 | 57.9338 |  56.9766 |         1 |     57.3869 |     54.9025 |               1 |                   1 | False       |       58.755  |
| 2021-06-28 00:00:00-04:00 | 59.385  | 60.835  | 4.43938e+07 | 58.9009 |  57.7482 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-06-29 00:00:00-04:00 | 60.78   | 61.52   | 3.728e+07   | 59.7739 |  58.5026 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-06-30 00:00:00-04:00 | 61.445  | 61.25   | 4.02734e+07 | 60.2659 |  59.0521 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-01 00:00:00-04:00 | 61.04   | 61.28   | 4.19174e+07 | 60.604  |  59.4977 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-02 00:00:00-04:00 | 62.32   | 63.36   | 4.6751e+07  | 61.5226 |  60.2701 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-06 00:00:00-04:00 | 63.725  | 64.21   | 5.47998e+07 | 62.4184 |  61.0581 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-07 00:00:00-04:00 | 65.45   | 64.62   | 5.76378e+07 | 63.1523 |  61.7705 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-08 00:00:00-04:00 | 61.845  | 63.5    | 7.62622e+07 | 63.2682 |  62.1164 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-09 00:00:00-04:00 | 63.14   | 64.575  | 4.64378e+07 | 63.7038 |  62.6081 |         1 |     61.369  |     56.975  |               1 |                   1 | False       |       63.36   |
| 2021-07-12 00:00:00-04:00 | 65.4    | 65.385  | 4.3563e+07  | 64.2642 |  63.1635 |         1 |     63.0121 |     63.9675 |               0 |                   1 | False       |       62.765  |
| 2021-07-13 00:00:00-04:00 | 65.19   | 65.35   | 5.9725e+07  | 64.6261 |  63.6008 |         1 |     63.0121 |     63.9675 |               0 |                   1 | False       |       62.765  |
| 2021-07-14 00:00:00-04:00 | 66.68   | 65.705  | 6.80214e+07 | 64.9858 |  64.0216 |         1 |     63.0121 |     63.9675 |               0 |                   1 | False       |       62.765  |
| 2021-07-15 00:00:00-04:00 | 65.705  | 64.345  | 6.85964e+07 | 64.7722 |  64.0863 |         1 |     63.0121 |     63.9675 |               0 |                   1 | False       |       62.765  |
| 2021-07-16 00:00:00-04:00 | 64.83   | 62.765  | 6.37014e+07 | 64.1031 |  63.822  |         1 |     63.0121 |     63.9675 |               0 |                   0 | False       |       62.765  |
| 2021-07-19 00:00:00-04:00 | 60.905  | 61.26   | 1.01143e+08 | 63.1554 |  63.3096 |         0 |     66.524  |     63.67   |               1 |                   0 | False       |       68.28   |
| 2021-07-20 00:00:00-04:00 | 61.72   | 63.28   | 6.07724e+07 | 63.1969 |  63.3037 |         0 |     66.524  |     63.67   |               1 |                   0 | False       |       68.28   |
| 2021-07-21 00:00:00-04:00 | 63.155  | 64.725  | 4.08816e+07 | 63.7063 |  63.588  |         1 |     66.524  |     63.67   |               1 |                   0 | False       |       68.28   |
| 2021-07-22 00:00:00-04:00 | 64.925  | 66.085  | 4.74788e+07 | 64.4992 |  64.0874 |         1 |     66.524  |     63.67   |               1 |                   1 | False       |       68.28   |
| 2021-07-23 00:00:00-04:00 | 66.85   | 68.28   | 5.19492e+07 | 65.7595 |  64.9259 |         1 |     66.524  |     63.67   |               1 |                   1 | False       |       68.28   |
| 2021-07-26 00:00:00-04:00 | 68.01   | 68.565  | 4.29888e+07 | 66.6946 |  65.6537 |         1 |     66.4213 |     65.5225 |               1 |                   1 | False       |       66.37   |
| 2021-07-27 00:00:00-04:00 | 68.415  | 66.325  | 8.9391e+07  | 66.5714 |  65.788  |         1 |     66.4213 |     65.5225 |               1 |                   1 | False       |       66.37   |
| 2021-07-28 00:00:00-04:00 | 66.93   | 67.05   | 7.19702e+07 | 66.731  |  66.0404 |         1 |     66.4213 |     65.5225 |               1 |                   1 | False       |       66.37   |
| 2021-07-29 00:00:00-04:00 | 66.74   | 67.38   | 4.43192e+07 | 66.9473 |  66.3083 |         1 |     66.4213 |     65.5225 |               1 |                   1 | False       |       66.37   |
| 2021-07-30 00:00:00-04:00 | 65.175  | 66.37   | 5.65594e+07 | 66.7549 |  66.3206 |         1 |     66.4213 |     65.5225 |               1 |                   1 | False       |       66.37   |
| 2021-08-02 00:00:00-04:00 | 67.27   | 66.35   | 5.456e+07   | 66.6199 |  66.3265 |         1 |     67.6171 |     67.325  |               1 |                   1 | False       |       68.215  |
| 2021-08-03 00:00:00-04:00 | 66.72   | 67.505  | 6.34178e+07 | 66.9149 |  66.5622 |         1 |     67.6171 |     67.325  |               1 |                   1 | False       |       68.215  |
| 2021-08-04 00:00:00-04:00 | 67.545  | 67.84   | 4.84284e+07 | 67.2233 |  66.8178 |         1 |     67.6171 |     67.325  |               1 |                   1 | False       |       68.215  |
| 2021-08-05 00:00:00-04:00 | 68.28   | 69.115  | 3.86702e+07 | 67.8539 |  67.2772 |         1 |     67.6171 |     67.325  |               1 |                   1 | False       |       68.215  |
| 2021-08-06 00:00:00-04:00 | 68.395  | 68.215  | 4.3153e+07  | 67.9742 |  67.4648 |         1 |     67.6171 |     67.325  |               1 |                   1 | False       |       68.215  |
| 2021-08-09 00:00:00-04:00 | 68.455  | 68.58   | 3.42108e+07 | 68.1762 |  67.6878 |         1 |     68.2524 |     67.2925 |               1 |                   1 | False       |       68.57   |
| 2021-08-10 00:00:00-04:00 | 68.885  | 67.555  | 5.30812e+07 | 67.9691 |  67.6613 |         1 |     68.2524 |     67.2925 |               1 |                   1 | False       |       68.57   |
| 2021-08-11 00:00:00-04:00 | 68.25   | 67.19   | 4.6594e+07  | 67.7094 |  67.567  |         1 |     68.2524 |     67.2925 |               1 |                   1 | False       |       68.57   |
| 2021-08-12 00:00:00-04:00 | 66.905  | 67.89   | 3.97454e+07 | 67.7696 |  67.6316 |         1 |     68.2524 |     67.2925 |               1 |                   1 | False       |       68.57   |
| 2021-08-13 00:00:00-04:00 | 68.09   | 68.57   | 3.66448e+07 | 68.0364 |  67.8193 |         1 |     68.2524 |     67.2925 |               1 |                   1 | False       |       68.57   |
| 2021-08-16 00:00:00-04:00 | 67.97   | 68.69   | 6.12292e+07 | 68.2543 |  67.9934 |         1 |     68.0175 |     68.3925 |               0 |                   1 | False       |       67.9    |
| 2021-08-17 00:00:00-04:00 | 67.105  | 66.885  | 8.31976e+07 | 67.7978 |  67.7717 |         1 |     68.0175 |     68.3925 |               0 |                   0 | False       |       67.9    |
| 2021-08-18 00:00:00-04:00 | 66.55   | 64.94   | 6.50424e+07 | 66.8452 |  67.2054 |         0 |     68.0175 |     68.3925 |               0 |                   0 | False       |       67.9    |
| 2021-08-19 00:00:00-04:00 | 63.87   | 65.865  | 8.16238e+07 | 66.5185 |  66.9373 |         0 |     68.0175 |     68.3925 |               0 |                   0 | False       |       67.9    |
| 2021-08-20 00:00:00-04:00 | 66.475  | 67.9    | 6.25412e+07 | 66.979  |  67.1299 |         0 |     68.0175 |     68.3925 |               0 |                   0 | False       |       67.9    |
| 2021-08-23 00:00:00-04:00 | 68.515  | 70.925  | 4.82662e+07 | 68.2943 |  67.8889 |         1 |     71.0392 |     68.235  |               1 |                   1 | False       |       72.55   |
| 2021-08-24 00:00:00-04:00 | 71.305  | 71.625  | 3.63434e+07 | 69.4046 |  68.6361 |         1 |     71.0392 |     68.235  |               1 |                   1 | False       |       72.55   |
| 2021-08-25 00:00:00-04:00 | 71.745  | 71.705  | 3.80636e+07 | 70.1714 |  69.2499 |         1 |     71.0392 |     68.235  |               1 |                   1 | False       |       72.55   |
| 2021-08-26 00:00:00-04:00 | 71.335  | 70.49   | 5.35024e+07 | 70.2776 |  69.4979 |         1 |     71.0392 |     68.235  |               1 |                   1 | False       |       72.55   |
| 2021-08-27 00:00:00-04:00 | 70.845  | 72.55   | 4.616e+07   | 71.0351 |  70.1083 |         1 |     71.0392 |     68.235  |               1 |                   1 | False       |       72.55   |
| 2021-08-30 00:00:00-04:00 | 73      | 74.955  | 4.56352e+07 | 72.3417 |  71.0777 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-08-31 00:00:00-04:00 | 75.11   | 74.745  | 4.5898e+07  | 73.1428 |  71.8111 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-01 00:00:00-04:00 | 75.415  | 75.155  | 4.7784e+07  | 73.8135 |  72.4799 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-02 00:00:00-04:00 | 75.975  | 75.05   | 4.75192e+07 | 74.2257 |  72.9939 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-03 00:00:00-04:00 | 74.35   | 75.725  | 4.66006e+07 | 74.7255 |  73.5401 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-07 00:00:00-04:00 | 75.775  | 76.035  | 4.51854e+07 | 75.162  |  74.0391 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-08 00:00:00-04:00 | 75.905  | 75.255  | 6.3423e+07  | 75.193  |  74.2823 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-09 00:00:00-04:00 | 75.365  | 74.45   | 5.52868e+07 | 74.9453 |  74.3158 |         1 |     74.1631 |     70.225  |               1 |                   1 | False       |       75.725  |
| 2021-09-10 00:00:00-04:00 | 75.5    | 72.775  | 6.92178e+07 | 74.2219 |  74.0077 |         1 |     74.1631 |     70.225  |               1 |                   0 | False       |       75.725  |
| 2021-09-13 00:00:00-04:00 | 74.145  | 72.61   | 7.77746e+07 | 73.6846 |  73.7281 |         0 |     71.8259 |     74.25   |               0 |                   0 | False       |       71.12   |
| 2021-09-14 00:00:00-04:00 | 73.475  | 71.985  | 5.96292e+07 | 73.1181 |  73.3795 |         0 |     71.8259 |     74.25   |               0 |                   0 | False       |       71.12   |
| 2021-09-15 00:00:00-04:00 | 72.245  | 73.58   | 5.58926e+07 | 73.272  |  73.4196 |         0 |     71.8259 |     74.25   |               0 |                   0 | False       |       71.12   |
| 2021-09-16 00:00:00-04:00 | 72.775  | 73.725  | 5.26154e+07 | 73.423  |  73.4807 |         0 |     71.8259 |     74.25   |               0 |                   0 | False       |       71.12   |
| 2021-09-17 00:00:00-04:00 | 73.45   | 71.12   | 7.73252e+07 | 72.6554 |  73.0085 |         0 |     71.8259 |     74.25   |               0 |                   0 | False       |       71.12   |
| 2021-09-20 00:00:00-04:00 | 67.71   | 66.745  | 1.21914e+08 | 70.6852 |  71.7558 |         0 |     71.2053 |     71.9475 |               0 |                   0 | False       |       70.895  |
| 2021-09-21 00:00:00-04:00 | 67.69   | 66.83   | 7.17006e+07 | 69.4002 |  70.7707 |         0 |     71.2053 |     71.9475 |               0 |                   0 | False       |       70.895  |
| 2021-09-22 00:00:00-04:00 | 67.43   | 68.785  | 8.76694e+07 | 69.1951 |  70.3735 |         0 |     71.2053 |     71.9475 |               0 |                   0 | False       |       70.895  |
| 2021-09-23 00:00:00-04:00 | 69.455  | 70.695  | 6.93696e+07 | 69.6951 |  70.4378 |         0 |     71.2053 |     71.9475 |               0 |                   0 | False       |       70.895  |
| 2021-09-24 00:00:00-04:00 | 69.36   | 70.895  | 5.47752e+07 | 70.095  |  70.5293 |         0 |     71.2053 |     71.9475 |               0 |                   0 | False       |       70.895  |
| 2021-09-27 00:00:00-04:00 | 69.105  | 69.185  | 7.83554e+07 | 69.7917 |  70.2604 |         0 |     66.0151 |     71.0075 |               0 |                   0 | False       |       63.42   |
| 2021-09-28 00:00:00-04:00 | 66.57   | 63.415  | 1.48823e+08 | 67.6661 |  68.8913 |         0 |     66.0151 |     71.0075 |               0 |                   0 | False       |       63.42   |
| 2021-09-29 00:00:00-04:00 | 63.98   | 62.995  | 9.75306e+07 | 66.1091 |  67.7121 |         0 |     66.0151 |     71.0075 |               0 |                   0 | False       |       63.42   |
| 2021-09-30 00:00:00-04:00 | 63.89   | 62.285  | 1.17312e+08 | 64.8344 |  66.6266 |         0 |     66.0151 |     71.0075 |               0 |                   0 | False       |       63.42   |
| 2021-10-01 00:00:00-04:00 | 62.625  | 63.42   | 1.04354e+08 | 64.3629 |  65.9853 |         0 |     66.0151 |     71.0075 |               0 |                   0 | False       |       63.42   |
| 2021-10-04 00:00:00-04:00 | 62.55   | 59.52   | 1.28618e+08 | 62.7486 |  64.6923 |         0 |     64.4984 |     67.1575 |               0 |                   0 | False       |       63.74   |
| 2021-10-05 00:00:00-04:00 | 59.985  | 61.81   | 8.13064e+07 | 62.4357 |  64.1158 |         0 |     64.4984 |     67.1575 |               0 |                   0 | False       |       63.74   |
| 2021-10-06 00:00:00-04:00 | 60.13   | 63.03   | 1.17495e+08 | 62.6338 |  63.8986 |         0 |     64.4984 |     67.1575 |               0 |                   0 | False       |       63.74   |
| 2021-10-07 00:00:00-04:00 | 64.66   | 64.735  | 7.54076e+07 | 63.3342 |  64.0659 |         0 |     64.4984 |     67.1575 |               0 |                   0 | False       |       63.74   |
| 2021-10-08 00:00:00-04:00 | 65.335  | 63.74   | 7.8566e+07  | 63.4695 |  64.0007 |         0 |     64.4984 |     67.1575 |               0 |                   1 | False       |       63.74   |
| 2021-10-11 00:00:00-04:00 | 62.93   | 62.325  | 6.81076e+07 | 63.088  |  63.6656 |         0 |     66.7361 |     63.58   |               1 |                   1 | False       |       67.855  |
| 2021-10-12 00:00:00-04:00 | 63.085  | 61.69   | 8.72018e+07 | 62.622  |  63.2705 |         0 |     66.7361 |     63.58   |               1 |                   0 | False       |       67.855  |
| 2021-10-13 00:00:00-04:00 | 62.89   | 63.135  | 7.04606e+07 | 62.793  |  63.2434 |         0 |     66.7361 |     63.58   |               1 |                   1 | False       |       67.855  |
| 2021-10-14 00:00:00-04:00 | 65.055  | 66.62   | 6.0875e+07  | 64.0687 |  63.9187 |         1 |     66.7361 |     63.58   |               1 |                   1 | False       |       67.855  |
| 2021-10-15 00:00:00-04:00 | 67.3    | 67.855  | 5.1429e+07  | 65.3308 |  64.706  |         1 |     66.7361 |     63.58   |               1 |                   1 | False       |       67.855  |
| 2021-10-18 00:00:00-04:00 | 67.125  | 69.89   | 5.04382e+07 | 66.8505 |  65.7428 |         1 |     69.3387 |     65.7975 |               1 |                   1 | False       |       70.64   |
| 2021-10-19 00:00:00-04:00 | 70.52   | 71.425  | 5.32254e+07 | 68.3753 |  66.8792 |         1 |     69.3387 |     65.7975 |               1 |                   1 | False       |       70.64   |
| 2021-10-20 00:00:00-04:00 | 71.745  | 71.2    | 5.93548e+07 | 69.3169 |  67.7434 |         1 |     69.3387 |     65.7975 |               1 |                   1 | False       |       70.64   |
| 2021-10-21 00:00:00-04:00 | 70.72   | 72.475  | 4.60502e+07 | 70.3696 |  68.6897 |         1 |     69.3387 |     65.7975 |               1 |                   1 | False       |       70.64   |
| 2021-10-22 00:00:00-04:00 | 71.735  | 70.64   | 7.01242e+07 | 70.4597 |  69.0798 |         1 |     69.3387 |     65.7975 |               1 |                   1 | False       |       70.64   |
| 2021-10-25 00:00:00-04:00 | 71.495  | 72.76   | 5.94758e+07 | 71.2265 |  69.8158 |         1 |     74.8329 |     69.2475 |               1 |                   1 | False       |       77.58   |
| 2021-10-26 00:00:00-04:00 | 74.16   | 73.44   | 8.39878e+07 | 71.9643 |  70.5406 |         1 |     74.8329 |     69.2475 |               1 |                   1 | False       |       77.58   |
| 2021-10-27 00:00:00-04:00 | 73.78   | 74.02   | 7.2534e+07  | 72.6495 |  71.2365 |         1 |     74.8329 |     69.2475 |               1 |                   1 | False       |       77.58   |
| 2021-10-28 00:00:00-04:00 | 75.155  | 76.45   | 6.53688e+07 | 73.9164 |  72.2792 |         1 |     74.8329 |     69.2475 |               1 |                   1 | False       |       77.58   |
| 2021-10-29 00:00:00-04:00 | 74.595  | 77.58   | 6.72572e+07 | 75.1376 |  73.3394 |         1 |     74.8329 |     69.2475 |               1 |                   1 | False       |       77.58   |
| 2021-11-01 00:00:00-04:00 | 77.9    | 78.345  | 6.50228e+07 | 76.2067 |  74.3405 |         1 |     81.7976 |     74.11   |               1 |                   1 | False       |       85.28   |
| 2021-11-02 00:00:00-04:00 | 78.015  | 79.39   | 6.00856e+07 | 77.2678 |  75.3504 |         1 |     81.7976 |     74.11   |               1 |                   1 | False       |       85.28   |
| 2021-11-03 00:00:00-04:00 | 79.67   | 81.91   | 7.26052e+07 | 78.8152 |  76.6623 |         1 |     81.7976 |     74.11   |               1 |                   1 | False       |       85.28   |
| 2021-11-04 00:00:00-04:00 | 82.715  | 84.965  | 8.04398e+07 | 80.8651 |  78.3229 |         1 |     81.7976 |     74.11   |               1 |                   1 | False       |       85.28   |
| 2021-11-05 00:00:00-04:00 | 86.23   | 85.28   | 8.52528e+07 | 82.3368 |  79.7143 |         1 |     81.7976 |     74.11   |               1 |                   1 | False       |       85.28   |
| 2021-11-08 00:00:00-05:00 | 85.25   | 84.93   | 5.64598e+07 | 83.2012 |  80.7574 |         1 |     82.4159 |     81.43   |               1 |                   1 | False       |       82.725  |
| 2021-11-09 00:00:00-05:00 | 85.625  | 83.18   | 8.81188e+07 | 83.1941 |  81.2419 |         1 |     82.4159 |     81.43   |               1 |                   1 | False       |       82.725  |
| 2021-11-10 00:00:00-05:00 | 81.36   | 79.535  | 9.69768e+07 | 81.9744 |  80.9006 |         1 |     82.4159 |     81.43   |               1 |                   1 | False       |       82.725  |
| 2021-11-11 00:00:00-05:00 | 81.375  | 80.18   | 5.7719e+07  | 81.3763 |  80.7564 |         1 |     82.4159 |     81.43   |               1 |                   0 | False       |       82.725  |
| 2021-11-12 00:00:00-05:00 | 80.905  | 82.725  | 6.38204e+07 | 81.8258 |  81.1502 |         1 |     82.4159 |     81.43   |               1 |                   0 | False       |       82.725  |
| 2021-11-15 00:00:00-05:00 | 83.455  | 82.7    | 6.97292e+07 | 82.1172 |  81.4601 |         1 |     86.5186 |     84.0025 |               1 |                   0 | False       |       88.57   |
| 2021-11-16 00:00:00-05:00 | 82.145  | 84.41   | 5.15908e+07 | 82.8815 |  82.0501 |         1 |     86.5186 |     84.0025 |               1 |                   1 | False       |       88.57   |
| 2021-11-17 00:00:00-05:00 | 84.605  | 84.51   | 5.7968e+07  | 83.4243 |  82.5421 |         1 |     86.5186 |     84.0025 |               1 |                   1 | False       |       88.57   |
| 2021-11-18 00:00:00-05:00 | 85.84   | 87.095  | 8.68416e+07 | 84.6479 |  83.4527 |         1 |     86.5186 |     84.0025 |               1 |                   1 | False       |       88.57   |
| 2021-11-19 00:00:00-05:00 | 88.215  | 88.57   | 6.46072e+07 | 85.9553 |  84.4761 |         1 |     86.5186 |     84.0025 |               1 |                   1 | False       |       88.57   |
| 2021-11-22 00:00:00-05:00 | 89.645  | 85.5    | 8.95224e+07 | 85.8035 |  84.6809 |         1 |     82.4529 |     85.6475 |               0 |                   1 | False       |       80.42   |
| 2021-11-23 00:00:00-05:00 | 84.725  | 84.335  | 1.13013e+08 | 85.314  |  84.6117 |         1 |     82.4529 |     85.6475 |               0 |                   1 | False       |       80.42   |
| 2021-11-24 00:00:00-05:00 | 82.655  | 85.115  | 9.91208e+07 | 85.2477 |  84.7124 |         1 |     82.4529 |     85.6475 |               0 |                   1 | False       |       80.42   |
| 2021-11-26 00:00:00-05:00 | 83.39   | 80.42   | 8.88412e+07 | 83.6384 |  83.8539 |         0 |     82.4529 |     85.6475 |               0 |                   0 | False       |       80.42   |
| 2021-11-29 00:00:00-05:00 | 83.1    | 85.415  | 7.9466e+07  | 84.2306 |  84.1661 |         1 |     77.511  |     84.495  |               0 |                   0 | False       |       75.04   |
| 2021-11-30 00:00:00-05:00 | 84.84   | 81.745  | 1.51293e+08 | 83.4021 |  83.6819 |         0 |     77.511  |     84.495  |               0 |                   0 | False       |       75.04   |
| 2021-12-01 00:00:00-05:00 | 84.43   | 77.55   | 1.51276e+08 | 81.4514 |  82.4555 |         0 |     77.511  |     84.495  |               0 |                   0 | False       |       75.04   |
| 2021-12-02 00:00:00-05:00 | 76.71   | 79.01   | 1.98216e+08 | 80.6376 |  81.7664 |         0 |     77.511  |     84.495  |               0 |                   0 | False       |       75.04   |
| 2021-12-03 00:00:00-05:00 | 80      | 75.04   | 2.40287e+08 | 78.7717 |  80.4211 |         0 |     77.511  |     84.495  |               0 |                   0 | False       |       75.04   |
| 2021-12-06 00:00:00-05:00 | 75.295  | 76.795  | 1.52414e+08 | 78.1128 |  79.6959 |         0 |     81.6603 |     77.73   |               1 |                   0 | False       |       83.735  |
| 2021-12-07 00:00:00-05:00 | 80.885  | 83.72   | 1.35289e+08 | 79.9819 |  80.5007 |         0 |     81.6603 |     77.73   |               1 |                   0 | False       |       83.735  |
| 2021-12-08 00:00:00-05:00 | 83.945  | 84.885  | 1.02622e+08 | 81.6163 |  81.3776 |         1 |     81.6603 |     77.73   |               1 |                   1 | False       |       83.735  |
| 2021-12-09 00:00:00-05:00 | 84.075  | 81.22   | 1.06401e+08 | 81.4842 |  81.3461 |         1 |     81.6603 |     77.73   |               1 |                   1 | False       |       83.735  |
| 2021-12-10 00:00:00-05:00 | 82.885  | 83.735  | 1.01538e+08 | 82.2344 |  81.8239 |         1 |     81.6603 |     77.73   |               1 |                   1 | False       |       83.735  |
| 2021-12-13 00:00:00-05:00 | 83.735  | 80.135  | 8.95726e+07 | 81.5346 |  81.4861 |         1 |     77.4868 |     79.3875 |               0 |                   1 | False       |       75.4    |
| 2021-12-14 00:00:00-05:00 | 77.06   | 77.75   | 1.15467e+08 | 80.2731 |  80.7389 |         0 |     77.4868 |     79.3875 |               0 |                   1 | False       |       75.4    |
| 2021-12-15 00:00:00-05:00 | 77.48   | 82.895  | 1.34531e+08 | 81.1471 |  81.1701 |         0 |     77.4868 |     79.3875 |               0 |                   1 | False       |       75.4    |
| 2021-12-16 00:00:00-05:00 | 83.505  | 76.57   | 1.4811e+08  | 79.6214 |  80.2501 |         0 |     77.4868 |     79.3875 |               0 |                   0 | False       |       75.4    |
| 2021-12-17 00:00:00-05:00 | 74.415  | 75.4    | 1.5001e+08  | 78.2142 |  79.2801 |         0 |     77.4868 |     79.3875 |               0 |                   0 | False       |       75.4    |
| 2021-12-20 00:00:00-05:00 | 72.51   | 73.145  | 1.20933e+08 | 76.5245 |  78.053  |         0 |     80.9889 |     79.5675 |               1 |                   0 | False       |       82.74   |
| 2021-12-21 00:00:00-05:00 | 75.08   | 78.035  | 1.09562e+08 | 77.028  |  78.0494 |         0 |     80.9889 |     79.5675 |               1 |                   0 | False       |       82.74   |
| 2021-12-22 00:00:00-05:00 | 77.79   | 80.82   | 8.86114e+07 | 78.292  |  78.6036 |         0 |     80.9889 |     79.5675 |               1 |                   0 | False       |       82.74   |
| 2021-12-23 00:00:00-05:00 | 81.085  | 82.74   | 6.56542e+07 | 79.7747 |  79.4308 |         1 |     80.9889 |     79.5675 |               1 |                   1 | False       |       82.74   |
| 2021-12-27 00:00:00-05:00 | 83.545  | 86.695  | 6.29816e+07 | 82.0814 |  80.8837 |         1 |     82.4396 |     79.07   |               1 |                   1 | False       |       83.165  |
| 2021-12-28 00:00:00-05:00 | 87.38   | 85.675  | 7.24126e+07 | 83.2793 |  81.8419 |         1 |     82.4396 |     79.07   |               1 |                   1 | False       |       83.165  |
| 2021-12-29 00:00:00-05:00 | 85.655  | 85.54   | 5.77474e+07 | 84.0329 |  82.5816 |         1 |     82.4396 |     79.07   |               1 |                   1 | False       |       83.165  |
| 2021-12-30 00:00:00-05:00 | 85.385  | 84.74   | 5.66358e+07 | 84.2686 |  83.0132 |         1 |     82.4396 |     79.07   |               1 |                   1 | False       |       83.165  |
| 2021-12-31 00:00:00-05:00 | 84.315  | 83.165  | 6.02486e+07 | 83.9007 |  83.0436 |         1 |     82.4396 |     79.07   |               1 |                   1 | False       |       83.165  |
| 2022-01-03 00:00:00-05:00 | 83.915  | 85.565  | 7.65052e+07 | 84.4555 |  83.5479 |         1 |     75.5032 |     82.9525 |               0 |                   1 | False       |       72.035  |
| 2022-01-04 00:00:00-05:00 | 85.915  | 82.24   | 1.06648e+08 | 83.717  |  83.2863 |         1 |     75.5032 |     82.9525 |               0 |                   1 | False       |       72.035  |
| 2022-01-05 00:00:00-05:00 | 81.19   | 74.675  | 1.33245e+08 | 80.703  |  81.564  |         0 |     75.5032 |     82.9525 |               0 |                   0 | False       |       72.035  |
| 2022-01-06 00:00:00-05:00 | 73.515  | 74.47   | 1.54227e+08 | 78.6253 |  80.1452 |         0 |     75.5032 |     82.9525 |               0 |                   0 | False       |       72.035  |
| 2022-01-07 00:00:00-05:00 | 74.45   | 72.035  | 1.42713e+08 | 76.4286 |  78.5232 |         0 |     75.5032 |     82.9525 |               0 |                   0 | False       |       72.035  |
| 2022-01-10 00:00:00-05:00 | 69.175  | 72.3    | 1.79217e+08 | 75.0524 |  77.2785 |         0 |     73.0811 |     77.6    |               0 |                   0 | False       |       71.87   |
| 2022-01-11 00:00:00-05:00 | 71.715  | 75.48   | 1.54327e+08 | 75.1949 |  76.9188 |         0 |     73.0811 |     77.6    |               0 |                   0 | False       |       71.87   |
| 2022-01-12 00:00:00-05:00 | 76.985  | 76.34   | 1.38371e+08 | 75.5766 |  76.8031 |         0 |     73.0811 |     77.6    |               0 |                   0 | False       |       71.87   |
